Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000273138,AC005021.1,0.00013352365226289596,0.7705542248947186,1.0,0.0,-0.7705542248947186,1.0
ENSG00000004799,PDK4,0.0004005709567886879,0.1855917241735625,1.0,0.0003130893217999943,-0.1855917241735625,1.0
ENSG00000231170,AC002451.1,0.0,-1.2294457751052814,0.6291817408357153,0.00015654466089999716,1.2294457751052814,0.6291817408357153
ENSG00000158560,DYNC1I1,0.0026704730452579194,-4.459180171782895,4.332130997781845e-38,0.06152205173369889,4.459180171782895,4.332130997781845e-38
ENSG00000004864,SLC25A13,0.17598417368249689,0.4095649148140659,0.17939849111253947,0.1324367831213976,-0.4095649148140659,0.17939849111253947
ENSG00000127922,SEM1,0.9720521884738826,0.36895390789130555,0.21305671780743723,0.7526667296071864,-0.36895390789130555,0.21305671780743696
ENSG00000231764,DLX6-AS1,0.0002670473045257919,-4.036800697162885,1.4125358051009157e-08,0.006418331096899884,4.036800697162885,1.4125358051009106e-08
ENSG00000006377,DLX6,0.00013352365226289596,-5.638836711242982,3.513246245159104e-19,0.013149751515599762,5.638836711242982,3.513246245159104e-19
ENSG00000105880,DLX5,0.00013352365226289596,-5.533226523282384,4.855479459145083e-18,0.01221048355019978,5.533226523282384,4.855479459145083e-18
ENSG00000196636,SDHAF3,0.17598417368249689,0.7848438925998336,0.003743246064907605,0.10206711890679815,-0.7848438925998336,0.003743246064907605
ENSG00000070669,ASNS,0.08465399553467604,-0.7938143410995262,0.003538558094542739,0.14683889192419733,0.7938143410995262,0.003538558094542739
ENSG00000164715,LMTK2,0.02376721010279548,0.6997811504813392,0.0496952948184662,0.014558653463699736,-0.6997811504813392,0.0496952948184661
ENSG00000205356,TECPR1,0.009747226615191406,-0.3775444140944142,0.4269818774564021,0.01268011753289977,0.3775444140944142,0.4269818774564021
ENSG00000164713,BRI3,0.8060822887111029,0.41415656759613534,0.1541102853406706,0.6048885697175891,-0.41415656759613534,0.1541102853406706
ENSG00000006453,BAIAP2L1,0.08719094492767106,1.009958884343614,0.00026221383741514246,0.04320632640839922,-1.009958884343614,0.00026221383741514246
ENSG00000272950,AC093799.1,0.0006676182613144799,1.3555167256158747,0.4332914790412138,0.00015654466089999716,-1.3555167256158747,0.4332914790412138
ENSG00000106236,NPTX2,0.00013352365226289596,-4.514847993967529,5.752692078308801e-09,0.005948697114199892,4.514847993967529,5.752692078308801e-09
ENSG00000166448,TMEM130,0.0002670473045257919,-4.036800697162885,3.991027537729602e-09,0.006418331096899884,4.036800697162885,3.991027537729602e-09
ENSG00000196367,TRRAP,0.06195497464998373,0.24793683841606118,0.5140104469118213,0.05212937207969905,-0.24793683841606118,0.5140104469118213
ENSG00000198742,SMURF1,0.04352871063770408,0.3228011504724977,0.37905035649100205,0.03475291471979937,-0.3228011504724977,0.37905035649100205
ENSG00000185467,KPNA7,0.0022699020884692314,2.3555167256158747,0.011459613975417046,0.0003130893217999943,-2.3555167256158747,0.011459613975417046
ENSG00000284523,AC004834.1,0.0005340946090515838,0.507519819060926,0.8572347745742543,0.0003130893217999943,-0.507519819060926,0.8572347745742543
ENSG00000284292,AC004922.1,0.0024034257407321274,0.3180420201972147,0.7702507561806283,0.001878535930799966,-0.3180420201972147,0.7702507561806283
ENSG00000241685,ARPC1A,0.4197983627145449,0.6361817774824163,0.018080670299757663,0.2700395400524951,-0.6361817774824163,0.018080670299757663
ENSG00000130429,ARPC1B,0.29188270384669057,-0.395627803720092,0.1777995978280186,0.38400405318769304,0.395627803720092,0.1777995978280186
ENSG00000106244,PDAP1,0.6466550479092051,0.22708490643050605,0.5089503826350799,0.55244610831609,-0.22708490643050605,0.5089503826350793
ENSG00000106245,BUD31,0.3561075805851435,-0.22728119099195743,0.5049983905626083,0.41687843197669244,0.22728119099195743,0.5049983905625337
ENSG00000106246,PTCD1,0.025102446625424442,0.25598105206496147,0.5630341284507356,0.02097698456059962,-0.25598105206496147,0.5630341284507356
