"","x"
"8739","SNU719"
"8740","SNU719"
"8741","SNU719"
"8742","NCC24"
"8743","NCC24"
"8744","SNU719"
"8745","SNU719"
"8746","SNU719"
"8747","SNU719"
"8748","SNU719"
"8749","NCC24"
"8750","NCC24"
"8751","SNU719"
"8752","NCC24"
"8753","SNU719"
"8754","SNU719"
"8755","SNU719"
"8756","SNU719"
"8757","SNU719"
"8758","SNU719"
"8759","SNU719"
"8760","NCC24"
"8761","SNU719"
"8762","SNU719"
"8763","SNU719"
"8764","SNU719"
"8765","SNU719"
"8766","SNU719"
"8767","SNU719"
"8768","SNU719"
"8769","SNU719"
"8770","SNU719"
"8771","SNU719"
"8772","SNU719"
"8773","SNU719"
"8774","SNU719"
"8775","NCC24"
"8776","SNU719"
"8777","SNU719"
"8778","SNU719"
"8779","SNU719"
"8780","SNU719"
"8781","SNU719"
"8782","SNU719"
"8783","NCC24"
"8784","SNU719"
"8785","NCC24"
"8786","NCC24"
"8787","NCC24"
"8788","NCC24"
"8789","SNU719"
"8790","SNU719"
"8791","SNU719"
"8792","SNU719"
"8793","SNU719"
"8794","SNU719"
"8795","SNU719"
"8796","SNU719"
"8797","SNU719"
"8798","NCC24"
"8799","SNU719"
"8800","SNU719"
"8801","SNU719"
"8802","NCC24"
"8803","NCC24"
"8804","NCC24"
"8805","SNU719"
"8806","SNU719"
"8807","NCC24"
"8808","NCC24"
"8809","SNU719"
"8810","NCC24"
"8811","SNU719"
"8812","SNU719"
"8813","NCC24"
"8814","NCC24"
"8815","SNU719"
"8816","NCC24"
"8817","SNU719"
"8818","SNU719"
"8819","SNU719"
"8820","NCC24"
"8821","SNU719"
"8822","SNU719"
"8823","SNU719"
"8824","NCC24"
"8825","SNU719"
"8826","SNU719"
"8827","SNU719"
"8828","NCC24"
"8829","NCC24"
"8830","SNU719"
"8831","NCC24"
"8832","NCC24"
"8833","SNU719"
"8834","SNU719"
"8835","SNU719"
"8836","SNU719"
"8837","SNU719"
"8838","NCC24"
"8839","NCC24"
"8840","SNU719"
"8841","SNU719"
"8842","SNU719"
"8843","SNU719"
"8844","SNU719"
"8845","SNU719"
"8846","SNU719"
"8847","SNU719"
"8848","NCC24"
"8849","SNU719"
"8850","NCC24"
"8851","SNU719"
"8852","NCC24"
"8853","NCC24"
"8854","SNU719"
"8855","SNU719"
"8856","SNU719"
"8857","SNU719"
"8858","NCC24"
"8859","NCC24"
"8860","SNU719"
"8861","NCC24"
"8862","SNU719"
"8863","NCC24"
"8864","NCC24"
"8865","NCC24"
"8866","SNU719"
"8867","SNU719"
"8868","SNU719"
"8869","NCC24"
"8870","SNU719"
"8871","SNU719"
"8872","SNU719"
"8873","SNU719"
"8874","NCC24"
"8875","SNU719"
"8876","NCC24"
"8877","SNU719"
"8878","SNU719"
"8879","SNU719"
"8880","SNU719"
"8881","SNU719"
"8882","SNU719"
"8883","NCC24"
"8884","NCC24"
"8885","SNU719"
"8886","NCC24"
"8887","SNU719"
"8888","NCC24"
"8889","SNU719"
"8890","SNU719"
"8891","SNU719"
"8892","NCC24"
"8893","SNU719"
"8894","NCC24"
"8895","NCC24"
"8896","SNU719"
"8897","NCC24"
"8898","SNU719"
"8899","SNU719"
"8900","SNU719"
"8901","SNU719"
"8902","SNU719"
"8903","SNU719"
"8904","SNU719"
"8905","SNU719"
"8906","SNU719"
"8907","SNU719"
"8908","SNU719"
"8909","NCC24"
"8910","NCC24"
"8911","SNU719"
"8912","SNU719"
"8913","SNU719"
"8914","SNU719"
"8915","SNU719"
"8916","NCC24"
"8917","SNU719"
"8918","SNU719"
"8919","SNU719"
"8920","NCC24"
"8921","SNU719"
"8922","NCC24"
"8923","SNU719"
"8924","SNU719"
"8925","SNU719"
"8926","NCC24"
"8927","SNU719"
"8928","NCC24"
"8929","SNU719"
"8930","SNU719"
"8931","SNU719"
"8932","SNU719"
"8933","SNU719"
"8934","SNU719"
"8935","NCC24"
"8936","SNU719"
"8937","SNU719"
"8938","NCC24"
"8939","NCC24"
"8940","SNU719"
"8941","SNU719"
"8942","SNU719"
"8943","SNU719"
"8944","NCC24"
"8945","SNU719"
"8946","NCC24"
"8947","NCC24"
"8948","SNU719"
"8949","SNU719"
"8950","SNU719"
"8951","SNU719"
"8952","SNU719"
"8953","SNU719"
"8954","NCC24"
"8955","SNU719"
"8956","NCC24"
"8957","NCC24"
"8958","SNU719"
"8959","NCC24"
"8960","NCC24"
"8961","SNU719"
"8962","NCC24"
"8963","SNU719"
"8964","SNU719"
"8965","SNU719"
"8966","SNU719"
"8967","SNU719"
"8968","NCC24"
"8969","SNU719"
"8970","NCC24"
"8971","NCC24"
"8972","NCC24"
"8973","SNU719"
"8974","NCC24"
"8975","SNU719"
"8976","SNU719"
"8977","SNU719"
"8978","NCC24"
"8979","SNU719"
"8980","SNU719"
"8981","SNU719"
"8982","NCC24"
"8983","SNU719"
"8984","NCC24"
"8985","SNU719"
"8986","SNU719"
"8987","SNU719"
"8988","SNU719"
"8989","NCC24"
"8990","NCC24"
"8991","SNU719"
"8992","SNU719"
"8993","NCC24"
"8994","NCC24"
"8995","NCC24"
"8996","SNU719"
"8997","SNU719"
"8998","SNU719"
"8999","SNU719"
"9000","SNU719"
"9001","SNU719"
"9002","NCC24"
"9003","NCC24"
"9004","SNU719"
"9005","SNU719"
"9006","SNU719"
"9007","SNU719"
"9008","NCC24"
"9009","NCC24"
"9010","SNU719"
"9011","SNU719"
"9012","SNU719"
"9013","SNU719"
"9014","SNU719"
"9015","NCC24"
"9016","SNU719"
"9017","SNU719"
"9018","NCC24"
"9019","NCC24"
"9020","SNU719"
"9021","NCC24"
"9022","NCC24"
"9023","NCC24"
"9024","SNU719"
"9025","SNU719"
"9026","SNU719"
"9027","SNU719"
"9028","NCC24"
"9029","SNU719"
"9030","NCC24"
"9031","SNU719"
"9032","SNU719"
"9033","SNU719"
"9034","SNU719"
"9035","NCC24"
"9036","NCC24"
"9037","SNU719"
"9038","SNU719"
"9039","SNU719"
"9040","SNU719"
"9041","NCC24"
"9042","SNU719"
"9043","NCC24"
"9044","SNU719"
"9045","SNU719"
"9046","SNU719"
"9047","SNU719"
"9048","NCC24"
"9049","SNU719"
"9050","SNU719"
"9051","SNU719"
"9052","SNU719"
"9053","SNU719"
"9054","SNU719"
"9055","SNU719"
"9056","SNU719"
"9057","NCC24"
"9058","SNU719"
"9059","SNU719"
"9060","SNU719"
"9061","SNU719"
"9062","SNU719"
"9063","SNU719"
"9064","SNU719"
"9065","SNU719"
"9066","SNU719"
"9067","SNU719"
"9068","NCC24"
"9069","NCC24"
"9070","SNU719"
"9071","NCC24"
"9072","NCC24"
"9073","NCC24"
"9074","NCC24"
"9075","NCC24"
"9076","SNU719"
"9077","SNU719"
"9078","SNU719"
"9079","SNU719"
"9080","SNU719"
"9081","SNU719"
"9082","SNU719"
"9083","SNU719"
"9084","SNU719"
"9085","SNU719"
"9086","NCC24"
"9087","SNU719"
"9088","NCC24"
"9089","SNU719"
"9090","NCC24"
"9091","SNU719"
"9092","NCC24"
"9093","SNU719"
"9094","NCC24"
"9095","NCC24"
"9096","SNU719"
"9097","SNU719"
"9098","SNU719"
"9099","SNU719"
"9100","SNU719"
"9101","SNU719"
"9102","NCC24"
"9103","SNU719"
"9104","SNU719"
"9105","SNU719"
"9106","NCC24"
"9107","SNU719"
"9108","SNU719"
"9109","SNU719"
"9110","SNU719"
"9111","SNU719"
"9112","NCC24"
"9113","SNU719"
"9114","SNU719"
"9115","NCC24"
"9116","SNU719"
"9117","SNU719"
"9118","SNU719"
"9119","NCC24"
"9120","SNU719"
"9121","SNU719"
"9122","SNU719"
"9123","SNU719"
"9124","NCC24"
"9125","SNU719"
"9126","SNU719"
"9127","NCC24"
"9128","SNU719"
"9129","SNU719"
"9130","SNU719"
"9131","SNU719"
"9132","SNU719"
"9133","NCC24"
"9134","NCC24"
"9135","SNU719"
"9136","SNU719"
"9137","SNU719"
"9138","SNU719"
"9139","NCC24"
"9140","SNU719"
"9141","SNU719"
"9142","SNU719"
"9143","NCC24"
"9144","SNU719"
"9145","NCC24"
"9146","SNU719"
"9147","NCC24"
"9148","NCC24"
"9149","NCC24"
"9150","NCC24"
"9151","SNU719"
"9152","SNU719"
"9153","NCC24"
"9154","SNU719"
"9155","SNU719"
"9156","SNU719"
"9157","SNU719"
"9158","NCC24"
"9159","SNU719"
"9160","NCC24"
"9161","SNU719"
"9162","SNU719"
"9163","SNU719"
"9164","SNU719"
"9165","NCC24"
"9166","NCC24"
"9167","SNU719"
"9168","SNU719"
"9169","SNU719"
"9170","SNU719"
"9171","NCC24"
"9172","NCC24"
"9173","NCC24"
"9174","NCC24"
"9175","SNU719"
"9176","NCC24"
"9177","SNU719"
"9178","SNU719"
"9179","SNU719"
"9180","NCC24"
"9181","SNU719"
"9182","SNU719"
"9183","SNU719"
"9184","NCC24"
"9185","SNU719"
"9186","SNU719"
"9187","SNU719"
"9188","NCC24"
"9189","NCC24"
"9190","SNU719"
"9191","SNU719"
"9192","NCC24"
"9193","SNU719"
"9194","SNU719"
"9195","SNU719"
"9196","SNU719"
"9197","SNU719"
"9198","SNU719"
"9199","SNU719"
"9200","SNU719"
"9201","NCC24"
"9202","SNU719"
"9203","NCC24"
"9204","SNU719"
"9205","NCC24"
"9206","SNU719"
"9207","SNU719"
"9208","SNU719"
"9209","SNU719"
"9210","SNU719"
"9211","SNU719"
"9212","SNU719"
"9213","NCC24"
"9214","SNU719"
"9215","SNU719"
"9216","SNU719"
"9217","NCC24"
"9218","SNU719"
"9219","SNU719"
"9220","NCC24"
"9221","SNU719"
"9222","SNU719"
"9223","NCC24"
"9224","SNU719"
"9225","SNU719"
"9226","NCC24"
"9227","SNU719"
"9228","SNU719"
"9229","SNU719"
"9230","NCC24"
"9231","SNU719"
"9232","SNU719"
"9233","SNU719"
"9234","NCC24"
"9235","SNU719"
"9236","SNU719"
"9237","NCC24"
"9238","SNU719"
"9239","NCC24"
"9240","SNU719"
"9241","NCC24"
"9242","SNU719"
"9243","NCC24"
"9244","NCC24"
"9245","SNU719"
"9246","SNU719"
"9247","SNU719"
"9248","SNU719"
"9249","NCC24"
"9250","SNU719"
"9251","SNU719"
"9252","SNU719"
"9253","SNU719"
"9254","SNU719"
"9255","NCC24"
"9256","SNU719"
"9257","SNU719"
"9258","NCC24"
"9259","NCC24"
"9260","SNU719"
"9261","SNU719"
"9262","NCC24"
"9263","SNU719"
"9264","SNU719"
"9265","SNU719"
"9266","SNU719"
"9267","SNU719"
"9268","SNU719"
"9269","SNU719"
"9270","SNU719"
"9271","SNU719"
"9272","SNU719"
"9273","NCC24"
"9274","SNU719"
"9275","SNU719"
"9276","SNU719"
"9277","SNU719"
"9278","NCC24"
"9279","SNU719"
"9280","NCC24"
"9281","NCC24"
"9282","NCC24"
"9283","SNU719"
"9284","SNU719"
"9285","NCC24"
"9286","SNU719"
"9287","NCC24"
"9288","SNU719"
"9289","SNU719"
"9290","SNU719"
"9291","SNU719"
"9292","SNU719"
"9293","SNU719"
"9294","NCC24"
"9295","NCC24"
"9296","SNU719"
"9297","SNU719"
"9298","SNU719"
"9299","SNU719"
"9300","SNU719"
"9301","SNU719"
"9302","SNU719"
"9303","SNU719"
"9304","SNU719"
"9305","SNU719"
"9306","SNU719"
"9307","SNU719"
"9308","SNU719"
"9309","SNU719"
"9310","SNU719"
"9311","NCC24"
"9312","SNU719"
"9313","SNU719"
"9314","NCC24"
"9315","SNU719"
"9316","SNU719"
"9317","NCC24"
"9318","NCC24"
"9319","SNU719"
"9320","SNU719"
"9321","NCC24"
"9322","NCC24"
"9323","SNU719"
"9324","SNU719"
"9325","SNU719"
"9326","NCC24"
"9327","SNU719"
"9328","SNU719"
"9329","NCC24"
"9330","NCC24"
"9331","NCC24"
"9332","SNU719"
"9333","SNU719"
"9334","NCC24"
"9335","SNU719"
"9336","SNU719"
"9337","SNU719"
"9338","NCC24"
"9339","NCC24"
"9340","SNU719"
"9341","NCC24"
"9342","SNU719"
"9343","SNU719"
"9344","SNU719"
"9345","SNU719"
"9346","SNU719"
"9347","SNU719"
"9348","NCC24"
"9349","SNU719"
"9350","NCC24"
"9351","SNU719"
"9352","SNU719"
"9353","SNU719"
"9354","NCC24"
"9355","NCC24"
"9356","SNU719"
"9357","SNU719"
"9358","SNU719"
"9359","SNU719"
"9360","SNU719"
"9361","SNU719"
"9362","SNU719"
"9363","SNU719"
"9364","NCC24"
"9365","NCC24"
"9366","NCC24"
"9367","SNU719"
"9368","SNU719"
"9369","SNU719"
"9370","NCC24"
"9371","SNU719"
"9372","SNU719"
"9373","SNU719"
"9374","SNU719"
"9375","NCC24"
"9376","SNU719"
"9377","NCC24"
"9378","NCC24"
"9379","SNU719"
"9380","SNU719"
"9381","NCC24"
"9382","SNU719"
"9383","SNU719"
"9384","NCC24"
"9385","SNU719"
"9386","SNU719"
"9387","NCC24"
"9388","NCC24"
"9389","NCC24"
"9390","SNU719"
"9391","SNU719"
"9392","NCC24"
"9393","SNU719"
"9394","SNU719"
"9395","NCC24"
"9396","SNU719"
"9397","SNU719"
"9398","SNU719"
"9399","SNU719"
"9400","SNU719"
"9401","NCC24"
"9402","SNU719"
"9403","SNU719"
"9404","SNU719"
"9405","SNU719"
"9406","NCC24"
"9407","SNU719"
"9408","SNU719"
"9409","NCC24"
"9410","SNU719"
"9411","NCC24"
"9412","SNU719"
"9413","SNU719"
"9414","NCC24"
"9415","SNU719"
"9416","SNU719"
"9417","NCC24"
"9418","SNU719"
"9419","SNU719"
"9420","NCC24"
"9421","NCC24"
"9422","SNU719"
"9423","NCC24"
"9424","SNU719"
"9425","SNU719"
"9426","SNU719"
"9427","NCC24"
"9428","SNU719"
"9429","SNU719"
"9430","SNU719"
"9431","NCC24"
"9432","NCC24"
"9433","SNU719"
"9434","SNU719"
"9435","SNU719"
"9436","NCC24"
"9437","SNU719"
"9438","SNU719"
"9439","SNU719"
"9440","NCC24"
"9441","NCC24"
"9442","SNU719"
"9443","NCC24"
"9444","SNU719"
"9445","NCC24"
"9446","SNU719"
"9447","SNU719"
"9448","SNU719"
"9449","NCC24"
"9450","SNU719"
"9451","NCC24"
"9452","SNU719"
"9453","NCC24"
"9454","SNU719"
"9455","SNU719"
"9456","SNU719"
"9457","NCC24"
"9458","SNU719"
"9459","SNU719"
"9460","NCC24"
"9461","NCC24"
"9462","NCC24"
"9463","NCC24"
"9464","NCC24"
"9465","NCC24"
"9466","NCC24"
"9467","SNU719"
"9468","SNU719"
"9469","NCC24"
"9470","SNU719"
"9471","NCC24"
"9472","SNU719"
"9473","SNU719"
"9474","SNU719"
"9475","SNU719"
"9476","SNU719"
"9477","SNU719"
"9478","SNU719"
"9479","SNU719"
"9480","SNU719"
"9481","SNU719"
"9482","SNU719"
"9483","SNU719"
"9484","SNU719"
"9485","SNU719"
"9486","SNU719"
"9487","SNU719"
"9488","SNU719"
"9489","SNU719"
"9490","NCC24"
"9491","SNU719"
"9492","SNU719"
"9493","SNU719"
"9494","SNU719"
"9495","SNU719"
"9496","SNU719"
"9497","NCC24"
"9498","SNU719"
"9499","NCC24"
"9500","SNU719"
"9501","SNU719"
"9502","SNU719"
"9503","NCC24"
"9504","NCC24"
"9505","SNU719"
"9506","NCC24"
"9507","SNU719"
"9508","SNU719"
"9509","SNU719"
"9510","SNU719"
"9511","NCC24"
"9512","NCC24"
"9513","SNU719"
"9514","SNU719"
"9515","SNU719"
"9516","SNU719"
"9517","SNU719"
"9518","NCC24"
"9519","SNU719"
"9520","SNU719"
"9521","NCC24"
"9522","SNU719"
"9523","SNU719"
"9524","SNU719"
"9525","SNU719"
"9526","SNU719"
"9527","SNU719"
"9528","SNU719"
"9529","SNU719"
"9530","SNU719"
"9531","SNU719"
"9532","NCC24"
"9533","NCC24"
"9534","NCC24"
"9535","SNU719"
"9536","SNU719"
"9537","NCC24"
"9538","SNU719"
"9539","SNU719"
"9540","SNU719"
"9541","SNU719"
"9542","NCC24"
"9543","SNU719"
"9544","NCC24"
"9545","SNU719"
"9546","SNU719"
"9547","SNU719"
"9548","SNU719"
"9549","SNU719"
"9550","SNU719"
"9551","NCC24"
"9552","SNU719"
"9553","SNU719"
"9554","NCC24"
"9555","NCC24"
"9556","SNU719"
"9557","SNU719"
"9558","SNU719"
"9559","SNU719"
"9560","SNU719"
"9561","NCC24"
"9562","NCC24"
"9563","SNU719"
"9564","NCC24"
"9565","NCC24"
"9566","SNU719"
"9567","NCC24"
"9568","SNU719"
"9569","SNU719"
"9570","SNU719"
"9571","SNU719"
"9572","NCC24"
"9573","SNU719"
"9574","SNU719"
"9575","NCC24"
"9576","SNU719"
"9577","SNU719"
"9578","SNU719"
"9579","SNU719"
"9580","SNU719"
"9581","NCC24"
"9582","SNU719"
"9583","SNU719"
"9584","SNU719"
"9585","SNU719"
"9586","SNU719"
"9587","SNU719"
"9588","NCC24"
"9589","SNU719"
"9590","SNU719"
"9591","SNU719"
"9592","NCC24"
"9593","SNU719"
"9594","NCC24"
"9595","NCC24"
"9596","NCC24"
"9597","NCC24"
"9598","SNU719"
"9599","SNU719"
"9600","SNU719"
"9601","SNU719"
"9602","SNU719"
"9603","SNU719"
"9604","SNU719"
"9605","NCC24"
"9606","SNU719"
"9607","SNU719"
"9608","SNU719"
"9609","NCC24"
"9610","NCC24"
"9611","NCC24"
"9612","NCC24"
"9613","NCC24"
"9614","SNU719"
"9615","NCC24"
"9616","NCC24"
"9617","NCC24"
"9618","SNU719"
"9619","SNU719"
"9620","NCC24"
"9621","SNU719"
"9622","SNU719"
"9623","NCC24"
"9624","SNU719"
"9625","SNU719"
"9626","SNU719"
"9627","SNU719"
"9628","NCC24"
"9629","SNU719"
"9630","SNU719"
"9631","NCC24"
"9632","SNU719"
"9633","SNU719"
"9634","NCC24"
"9635","SNU719"
"9636","NCC24"
"9637","SNU719"
"9638","SNU719"
"9639","SNU719"
"9640","SNU719"
"9641","SNU719"
"9642","NCC24"
"9643","SNU719"
"9644","SNU719"
"9645","NCC24"
"9646","SNU719"
"9647","SNU719"
"9648","NCC24"
"9649","SNU719"
"9650","SNU719"
"9651","SNU719"
"9652","SNU719"
"9653","SNU719"
"9654","SNU719"
"9655","SNU719"
"9656","SNU719"
"9657","NCC24"
"9658","SNU719"
"9659","SNU719"
"9660","SNU719"
"9661","SNU719"
"9662","NCC24"
"9663","SNU719"
"9664","SNU719"
"9665","NCC24"
"9666","SNU719"
"9667","SNU719"
"9668","SNU719"
"9669","SNU719"
"9670","SNU719"
"9671","SNU719"
"9672","NCC24"
"9673","NCC24"
"9674","SNU719"
"9675","SNU719"
"9676","SNU719"
"9677","NCC24"
"9678","SNU719"
"9679","SNU719"
"9680","SNU719"
"9681","SNU719"
"9682","SNU719"
"9683","SNU719"
"9684","SNU719"
"9685","SNU719"
"9686","SNU719"
"9687","SNU719"
"9688","SNU719"
"9689","SNU719"
"9690","SNU719"
"9691","SNU719"
"9692","SNU719"
"9693","SNU719"
"9694","SNU719"
"9695","SNU719"
"9696","SNU719"
"9697","NCC24"
"9698","SNU719"
"9699","SNU719"
"9700","NCC24"
"9701","NCC24"
"9702","NCC24"
"9703","NCC24"
"9704","SNU719"
"9705","SNU719"
"9706","SNU719"
"9707","SNU719"
"9708","SNU719"
"9709","NCC24"
"9710","SNU719"
"9711","NCC24"
"9712","SNU719"
"9713","SNU719"
"9714","NCC24"
"9715","SNU719"
"9716","SNU719"
"9717","SNU719"
"9718","NCC24"
"9719","NCC24"
"9720","SNU719"
"9721","SNU719"
"9722","SNU719"
"9723","SNU719"
"9724","SNU719"
"9725","SNU719"
"9726","NCC24"
"9727","SNU719"
"9728","SNU719"
"9729","NCC24"
"9730","SNU719"
"9731","SNU719"
"9732","SNU719"
"9733","SNU719"
"9734","SNU719"
"9735","SNU719"
"9736","NCC24"
"9737","SNU719"
"9738","SNU719"
"9739","SNU719"
"9740","SNU719"
"9741","NCC24"
"9742","NCC24"
"9743","NCC24"
"9744","SNU719"
"9745","SNU719"
"9746","SNU719"
"9747","SNU719"
"9748","NCC24"
"9749","SNU719"
"9750","NCC24"
"9751","SNU719"
"9752","SNU719"
"9753","SNU719"
"9754","SNU719"
"9755","NCC24"
"9756","SNU719"
"9757","SNU719"
"9758","SNU719"
"9759","NCC24"
"9760","NCC24"
"9761","SNU719"
"9762","SNU719"
"9763","NCC24"
"9764","SNU719"
"9765","SNU719"
"9766","SNU719"
"9767","SNU719"
"9768","SNU719"
"9769","SNU719"
"9770","SNU719"
"9771","NCC24"
"9772","SNU719"
"9773","SNU719"
"9774","NCC24"
"9775","NCC24"
"9776","SNU719"
"9777","SNU719"
"9778","NCC24"
"9779","SNU719"
"9780","SNU719"
"9781","SNU719"
"9782","SNU719"
"9783","SNU719"
"9784","SNU719"
"9785","SNU719"
"9786","NCC24"
"9787","SNU719"
"9788","SNU719"
"9789","NCC24"
"9790","SNU719"
"9791","SNU719"
"9792","SNU719"
"9793","SNU719"
"9794","SNU719"
"9795","SNU719"
"9796","SNU719"
"9797","SNU719"
"9798","SNU719"
"9799","SNU719"
"9800","SNU719"
"9801","NCC24"
"9802","NCC24"
"9803","SNU719"
"9804","NCC24"
"9805","NCC24"
"9806","SNU719"
"9807","NCC24"
"9808","SNU719"
"9809","NCC24"
"9810","SNU719"
"9811","SNU719"
"9812","NCC24"
"9813","NCC24"
"9814","SNU719"
"9815","SNU719"
"9816","SNU719"
"9817","NCC24"
"9818","SNU719"
"9819","SNU719"
"9820","NCC24"
"9821","NCC24"
"9822","NCC24"
"9823","NCC24"
"9824","NCC24"
"9825","SNU719"
"9826","NCC24"
"9827","SNU719"
"9828","SNU719"
"9829","SNU719"
"9830","NCC24"
"9831","SNU719"
"9832","SNU719"
"9833","SNU719"
"9834","SNU719"
"9835","NCC24"
"9836","SNU719"
"9837","SNU719"
"9838","SNU719"
"9839","SNU719"
"9840","SNU719"
"9841","NCC24"
"9842","SNU719"
"9843","SNU719"
"9844","SNU719"
"9845","SNU719"
"9846","SNU719"
"9847","NCC24"
"9848","SNU719"
"9849","NCC24"
"9850","SNU719"
"9851","NCC24"
"9852","SNU719"
"9853","NCC24"
"9854","SNU719"
"9855","SNU719"
"9856","SNU719"
"9857","SNU719"
"9858","SNU719"
"9859","SNU719"
"9860","NCC24"
"9861","SNU719"
"9862","NCC24"
"9863","SNU719"
"9864","NCC24"
"9865","SNU719"
"9866","SNU719"
"9867","SNU719"
"9868","SNU719"
"9869","SNU719"
"9870","NCC24"
"9871","SNU719"
"9872","SNU719"
"9873","SNU719"
"9874","SNU719"
"9875","SNU719"
"9876","SNU719"
"9877","SNU719"
"9878","SNU719"
"9879","SNU719"
"9880","SNU719"
"9881","SNU719"
"9882","SNU719"
"9883","NCC24"
"9884","SNU719"
"9885","SNU719"
"9886","SNU719"
"9887","SNU719"
"9888","SNU719"
"9889","SNU719"
"9890","SNU719"
"9891","NCC24"
"9892","SNU719"
"9893","SNU719"
"9894","SNU719"
"9895","SNU719"
"9896","NCC24"
"9897","NCC24"
"9898","NCC24"
"9899","SNU719"
"9900","NCC24"
"9901","NCC24"
"9902","SNU719"
"9903","NCC24"
"9904","NCC24"
"9905","SNU719"
"9906","SNU719"
"9907","NCC24"
"9908","SNU719"
"9909","SNU719"
"9910","SNU719"
"9911","SNU719"
"9912","NCC24"
"9913","SNU719"
"9914","NCC24"
"9915","SNU719"
"9916","SNU719"
"9917","NCC24"
"9918","SNU719"
"9919","SNU719"
"9920","NCC24"
"9921","SNU719"
"9922","SNU719"
"9923","SNU719"
"9924","SNU719"
"9925","NCC24"
"9926","SNU719"
"9927","SNU719"
"9928","SNU719"
"9929","SNU719"
"9930","SNU719"
"9931","SNU719"
"9932","SNU719"
"9933","SNU719"
"9934","SNU719"
"9935","SNU719"
"9936","SNU719"
"9937","SNU719"
"9938","SNU719"
"9939","SNU719"
"9940","SNU719"
"9941","NCC24"
"9942","SNU719"
"9943","SNU719"
"9944","SNU719"
"9945","SNU719"
"9946","SNU719"
"9947","NCC24"
"9948","SNU719"
"9949","SNU719"
"9950","SNU719"
"9951","SNU719"
"9952","SNU719"
"9953","SNU719"
"9954","NCC24"
"9955","SNU719"
"9956","NCC24"
"9957","NCC24"
"9958","SNU719"
"9959","NCC24"
"9960","NCC24"
"9961","SNU719"
"9962","SNU719"
"9963","NCC24"
"9964","NCC24"
"9965","SNU719"
"9966","SNU719"
"9967","SNU719"
"9968","SNU719"
"9969","SNU719"
"9970","SNU719"
"9971","NCC24"
"9972","SNU719"
"9973","SNU719"
"9974","SNU719"
"9975","SNU719"
"9976","SNU719"
"9977","NCC24"
"9978","SNU719"
"9979","NCC24"
"9980","SNU719"
"9981","SNU719"
"9982","SNU719"
"9983","SNU719"
"9984","SNU719"
"9985","SNU719"
"9986","NCC24"
"9987","SNU719"
"9988","SNU719"
"9989","NCC24"
"9990","SNU719"
"9991","SNU719"
"9992","NCC24"
"9993","SNU719"
"9994","SNU719"
"9995","SNU719"
"9996","SNU719"
"9997","SNU719"
"9998","NCC24"
"9999","NCC24"
"10000","SNU719"
"10001","SNU719"
"10002","SNU719"
"10003","NCC24"
"10004","NCC24"
"10005","NCC24"
"10006","SNU719"
"10007","NCC24"
"10008","NCC24"
"10009","SNU719"
"10010","SNU719"
"10011","NCC24"
"10012","SNU719"
"10013","NCC24"
"10014","SNU719"
"10015","SNU719"
"10016","SNU719"
"10017","NCC24"
"10018","NCC24"
"10019","SNU719"
"10020","SNU719"
"10021","SNU719"
"10022","SNU719"
"10023","SNU719"
"10024","NCC24"
"10025","NCC24"
"10026","NCC24"
"10027","NCC24"
"10028","NCC24"
"10029","SNU719"
"10030","NCC24"
"10031","SNU719"
"10032","SNU719"
"10033","SNU719"
"10034","NCC24"
"10035","SNU719"
"10036","SNU719"
"10037","SNU719"
"10038","SNU719"
"10039","SNU719"
"10040","SNU719"
"10041","SNU719"
"10042","NCC24"
"10043","SNU719"
"10044","SNU719"
"10045","SNU719"
"10046","SNU719"
"10047","NCC24"
"10048","SNU719"
"10049","SNU719"
"10050","SNU719"
"10051","SNU719"
"10052","SNU719"
"10053","NCC24"
"10054","SNU719"
"10055","SNU719"
"10056","SNU719"
"10057","SNU719"
"10058","NCC24"
"10059","SNU719"
"10060","SNU719"
"10061","SNU719"
"10062","SNU719"
"10063","SNU719"
"10064","SNU719"
"10065","NCC24"
"10066","NCC24"
"10067","SNU719"
"10068","NCC24"
"10069","SNU719"
"10070","SNU719"
"10071","SNU719"
"10072","SNU719"
"10073","SNU719"
"10074","SNU719"
"10075","NCC24"
"10076","SNU719"
"10077","SNU719"
"10078","SNU719"
"10079","SNU719"
"10080","SNU719"
"10081","SNU719"
"10082","NCC24"
"10083","NCC24"
"10084","SNU719"
"10085","SNU719"
"10086","SNU719"
"10087","SNU719"
"10088","SNU719"
"10089","SNU719"
"10090","SNU719"
"10091","SNU719"
"10092","NCC24"
"10093","SNU719"
"10094","SNU719"
"10095","SNU719"
"10096","SNU719"
"10097","SNU719"
"10098","SNU719"
"10099","NCC24"
"10100","NCC24"
"10101","SNU719"
"10102","NCC24"
"10103","SNU719"
"10104","SNU719"
"10105","NCC24"
"10106","NCC24"
"10107","SNU719"
"10108","SNU719"
"10109","SNU719"
"10110","NCC24"
"10111","NCC24"
"10112","SNU719"
"10113","SNU719"
"10114","SNU719"
"10115","SNU719"
"10116","SNU719"
"10117","SNU719"
"10118","NCC24"
"10119","SNU719"
"10120","NCC24"
"10121","NCC24"
"10122","SNU719"
"10123","SNU719"
"10124","NCC24"
"10125","SNU719"
"10126","SNU719"
"10127","SNU719"
"10128","SNU719"
"10129","SNU719"
"10130","SNU719"
"10131","SNU719"
"10132","SNU719"
"10133","SNU719"
"10134","SNU719"
"10135","SNU719"
"10136","SNU719"
"10137","SNU719"
