"","x"
"4295","SNU719"
"4296","SNU719"
"4297","NCC24"
"4298","NCC24"
"4299","NCC24"
"4300","SNU719"
"4301","SNU719"
"4302","SNU719"
"4303","SNU719"
"4304","NCC24"
"4305","SNU719"
"4306","SNU719"
"4307","NCC24"
"4308","NCC24"
"4309","SNU719"
"4310","SNU719"
"4311","NCC24"
"4312","SNU719"
"4313","SNU719"
"4314","SNU719"
"4315","SNU719"
"4316","SNU719"
"4317","SNU719"
"4318","SNU719"
"4319","SNU719"
"4320","SNU719"
"4321","SNU719"
"4322","SNU719"
"4323","SNU719"
"4324","NCC24"
"4325","NCC24"
"4326","NCC24"
"4327","SNU719"
"4328","SNU719"
"4329","SNU719"
"4330","NCC24"
"4331","SNU719"
"4332","SNU719"
"4333","NCC24"
"4334","SNU719"
"4335","NCC24"
"4336","SNU719"
"4337","SNU719"
"4338","NCC24"
"4339","SNU719"
"4340","NCC24"
"4341","NCC24"
"4342","SNU719"
"4343","SNU719"
"4344","SNU719"
"4345","NCC24"
"4346","SNU719"
"4347","SNU719"
"4348","SNU719"
"4349","SNU719"
"4350","SNU719"
"4351","SNU719"
"4352","SNU719"
"4353","SNU719"
"4354","SNU719"
"4355","SNU719"
"4356","SNU719"
"4357","NCC24"
"4358","NCC24"
"4359","SNU719"
"4360","SNU719"
"4361","SNU719"
"4362","SNU719"
"4363","SNU719"
"4364","SNU719"
"4365","SNU719"
"4366","SNU719"
"4367","SNU719"
"4368","NCC24"
"4369","SNU719"
"4370","NCC24"
"4371","SNU719"
"4372","NCC24"
"4373","SNU719"
"4374","SNU719"
"4375","SNU719"
"4376","SNU719"
"4377","SNU719"
"4378","SNU719"
"4379","NCC24"
"4380","SNU719"
"4381","NCC24"
"4382","NCC24"
"4383","SNU719"
"4384","SNU719"
"4385","SNU719"
"4386","SNU719"
"4387","SNU719"
"4388","SNU719"
"4389","SNU719"
"4390","SNU719"
"4391","NCC24"
"4392","NCC24"
"4393","SNU719"
"4394","NCC24"
"4395","SNU719"
"4396","SNU719"
"4397","SNU719"
"4398","NCC24"
"4399","SNU719"
"4400","SNU719"
"4401","SNU719"
"4402","NCC24"
"4403","SNU719"
"4404","NCC24"
"4405","SNU719"
"4406","SNU719"
"4407","NCC24"
"4408","NCC24"
"4409","NCC24"
"4410","SNU719"
"4411","SNU719"
"4412","SNU719"
"4413","SNU719"
"4414","SNU719"
"4415","SNU719"
"4416","SNU719"
"4417","NCC24"
"4418","SNU719"
"4419","SNU719"
"4420","SNU719"
"4421","NCC24"
"4422","NCC24"
"4423","SNU719"
"4424","NCC24"
"4425","SNU719"
"4426","SNU719"
"4427","SNU719"
"4428","SNU719"
"4429","NCC24"
"4430","SNU719"
"4431","NCC24"
"4432","SNU719"
"4433","SNU719"
"4434","SNU719"
"4435","SNU719"
"4436","SNU719"
"4437","NCC24"
"4438","SNU719"
"4439","SNU719"
"4440","SNU719"
"4441","SNU719"
"4442","SNU719"
"4443","NCC24"
"4444","NCC24"
"4445","SNU719"
"4446","SNU719"
"4447","SNU719"
"4448","SNU719"
"4449","SNU719"
"4450","SNU719"
"4451","SNU719"
"4452","NCC24"
"4453","NCC24"
"4454","SNU719"
"4455","SNU719"
"4456","NCC24"
"4457","SNU719"
"4458","SNU719"
"4459","SNU719"
"4460","SNU719"
"4461","NCC24"
"4462","SNU719"
"4463","SNU719"
"4464","SNU719"
"4465","SNU719"
"4466","SNU719"
"4467","SNU719"
"4468","NCC24"
"4469","NCC24"
"4470","SNU719"
"4471","NCC24"
"4472","NCC24"
"4473","SNU719"
"4474","SNU719"
"4475","SNU719"
"4476","SNU719"
"4477","NCC24"
"4478","NCC24"
"4479","SNU719"
"4480","SNU719"
"4481","NCC24"
"4482","SNU719"
"4483","SNU719"
"4484","SNU719"
"4485","SNU719"
"4486","SNU719"
"4487","SNU719"
"4488","SNU719"
"4489","NCC24"
"4490","SNU719"
"4491","NCC24"
"4492","SNU719"
"4493","SNU719"
"4494","SNU719"
"4495","NCC24"
"4496","SNU719"
"4497","SNU719"
"4498","SNU719"
"4499","NCC24"
"4500","SNU719"
"4501","SNU719"
"4502","SNU719"
"4503","SNU719"
"4504","SNU719"
"4505","SNU719"
"4506","SNU719"
"4507","NCC24"
"4508","SNU719"
"4509","SNU719"
"4510","SNU719"
"4511","SNU719"
"4512","NCC24"
"4513","SNU719"
"4514","NCC24"
"4515","SNU719"
"4516","SNU719"
"4517","SNU719"
"4518","NCC24"
"4519","SNU719"
"4520","NCC24"
"4521","SNU719"
"4522","SNU719"
"4523","SNU719"
"4524","SNU719"
"4525","SNU719"
"4526","SNU719"
"4527","SNU719"
"4528","SNU719"
"4529","SNU719"
"4530","SNU719"
"4531","SNU719"
"4532","SNU719"
"4533","NCC24"
"4534","SNU719"
"4535","SNU719"
"4536","SNU719"
"4537","SNU719"
"4538","SNU719"
"4539","SNU719"
"4540","SNU719"
"4541","NCC24"
"4542","SNU719"
"4543","SNU719"
"4544","SNU719"
"4545","SNU719"
"4546","NCC24"
"4547","NCC24"
"4548","SNU719"
"4549","SNU719"
"4550","NCC24"
"4551","SNU719"
"4552","SNU719"
"4553","SNU719"
"4554","SNU719"
"4555","NCC24"
"4556","SNU719"
"4557","SNU719"
"4558","SNU719"
"4559","SNU719"
"4560","NCC24"
"4561","NCC24"
"4562","SNU719"
"4563","SNU719"
"4564","NCC24"
"4565","NCC24"
"4566","NCC24"
"4567","SNU719"
"4568","SNU719"
"4569","SNU719"
"4570","NCC24"
"4571","SNU719"
"4572","SNU719"
"4573","SNU719"
"4574","NCC24"
"4575","SNU719"
"4576","NCC24"
"4577","SNU719"
"4578","SNU719"
"4579","NCC24"
"4580","SNU719"
"4581","SNU719"
"4582","NCC24"
"4583","SNU719"
"4584","NCC24"
"4585","NCC24"
"4586","SNU719"
"4587","SNU719"
"4588","SNU719"
"4589","SNU719"
"4590","NCC24"
"4591","SNU719"
"4592","NCC24"
"4593","SNU719"
"4594","NCC24"
"4595","SNU719"
"4596","NCC24"
"4597","SNU719"
"4598","SNU719"
"4599","NCC24"
"4600","NCC24"
"4601","NCC24"
"4602","SNU719"
"4603","SNU719"
"4604","SNU719"
"4605","SNU719"
"4606","SNU719"
"4607","SNU719"
"4608","NCC24"
"4609","SNU719"
"4610","NCC24"
"4611","NCC24"
"4612","SNU719"
"4613","NCC24"
"4614","SNU719"
"4615","SNU719"
"4616","NCC24"
"4617","NCC24"
"4618","SNU719"
"4619","SNU719"
"4620","SNU719"
"4621","SNU719"
"4622","SNU719"
"4623","NCC24"
"4624","NCC24"
"4625","SNU719"
"4626","SNU719"
"4627","SNU719"
"4628","NCC24"
"4629","NCC24"
"4630","SNU719"
"4631","SNU719"
"4632","NCC24"
"4633","SNU719"
"4634","SNU719"
"4635","SNU719"
"4636","SNU719"
"4637","SNU719"
"4638","NCC24"
"4639","NCC24"
"4640","NCC24"
"4641","SNU719"
"4642","NCC24"
"4643","SNU719"
"4644","SNU719"
"4645","SNU719"
"4646","SNU719"
"4647","SNU719"
"4648","NCC24"
"4649","SNU719"
"4650","NCC24"
"4651","SNU719"
"4652","NCC24"
"4653","SNU719"
"4654","SNU719"
"4655","SNU719"
"4656","SNU719"
"4657","SNU719"
"4658","SNU719"
"4659","NCC24"
"4660","SNU719"
"4661","SNU719"
"4662","SNU719"
"4663","SNU719"
"4664","SNU719"
"4665","SNU719"
"4666","SNU719"
"4667","NCC24"
"4668","NCC24"
"4669","SNU719"
"4670","SNU719"
"4671","SNU719"
"4672","SNU719"
"4673","SNU719"
"4674","NCC24"
"4675","SNU719"
"4676","SNU719"
"4677","NCC24"
"4678","NCC24"
"4679","SNU719"
"4680","SNU719"
"4681","SNU719"
"4682","SNU719"
"4683","SNU719"
"4684","NCC24"
"4685","NCC24"
"4686","SNU719"
"4687","NCC24"
"4688","NCC24"
"4689","NCC24"
"4690","SNU719"
"4691","NCC24"
"4692","NCC24"
"4693","SNU719"
"4694","SNU719"
"4695","NCC24"
"4696","SNU719"
"4697","NCC24"
"4698","NCC24"
"4699","SNU719"
"4700","SNU719"
"4701","SNU719"
"4702","SNU719"
"4703","NCC24"
"4704","SNU719"
"4705","SNU719"
"4706","NCC24"
"4707","NCC24"
"4708","SNU719"
"4709","SNU719"
"4710","NCC24"
"4711","SNU719"
"4712","SNU719"
"4713","SNU719"
"4714","SNU719"
"4715","SNU719"
"4716","SNU719"
"4717","SNU719"
"4718","SNU719"
"4719","SNU719"
"4720","SNU719"
"4721","NCC24"
"4722","SNU719"
"4723","NCC24"
"4724","SNU719"
"4725","NCC24"
"4726","SNU719"
"4727","SNU719"
"4728","NCC24"
"4729","NCC24"
"4730","SNU719"
"4731","SNU719"
"4732","SNU719"
"4733","SNU719"
"4734","SNU719"
"4735","SNU719"
"4736","SNU719"
"4737","NCC24"
"4738","SNU719"
"4739","SNU719"
"4740","SNU719"
"4741","SNU719"
"4742","SNU719"
"4743","SNU719"
"4744","SNU719"
"4745","SNU719"
"4746","SNU719"
"4747","SNU719"
"4748","SNU719"
"4749","SNU719"
"4750","SNU719"
"4751","SNU719"
"4752","SNU719"
"4753","SNU719"
"4754","SNU719"
"4755","SNU719"
"4756","NCC24"
"4757","NCC24"
"4758","NCC24"
"4759","NCC24"
"4760","NCC24"
"4761","SNU719"
"4762","SNU719"
"4763","SNU719"
"4764","SNU719"
"4765","SNU719"
"4766","NCC24"
"4767","SNU719"
"4768","NCC24"
"4769","NCC24"
"4770","SNU719"
"4771","SNU719"
"4772","NCC24"
"4773","SNU719"
"4774","NCC24"
"4775","SNU719"
"4776","SNU719"
"4777","SNU719"
"4778","SNU719"
"4779","SNU719"
"4780","SNU719"
"4781","SNU719"
"4782","NCC24"
"4783","NCC24"
"4784","SNU719"
"4785","NCC24"
"4786","NCC24"
"4787","SNU719"
"4788","NCC24"
"4789","SNU719"
"4790","SNU719"
"4791","SNU719"
"4792","NCC24"
"4793","SNU719"
"4794","NCC24"
"4795","NCC24"
"4796","SNU719"
"4797","NCC24"
"4798","NCC24"
"4799","SNU719"
"4800","SNU719"
"4801","SNU719"
"4802","SNU719"
"4803","SNU719"
"4804","NCC24"
"4805","SNU719"
"4806","SNU719"
"4807","NCC24"
"4808","SNU719"
"4809","NCC24"
"4810","SNU719"
"4811","NCC24"
"4812","NCC24"
"4813","SNU719"
"4814","NCC24"
"4815","NCC24"
"4816","NCC24"
"4817","NCC24"
"4818","SNU719"
"4819","SNU719"
"4820","NCC24"
"4821","NCC24"
"4822","SNU719"
"4823","NCC24"
"4824","SNU719"
"4825","SNU719"
"4826","SNU719"
"4827","SNU719"
"4828","NCC24"
"4829","SNU719"
"4830","SNU719"
"4831","NCC24"
"4832","NCC24"
"4833","NCC24"
"4834","SNU719"
"4835","SNU719"
"4836","SNU719"
"4837","SNU719"
"4838","SNU719"
"4839","SNU719"
"4840","SNU719"
"4841","SNU719"
"4842","SNU719"
"4843","NCC24"
"4844","SNU719"
"4845","SNU719"
"4846","SNU719"
"4847","SNU719"
"4848","SNU719"
"4849","NCC24"
"4850","SNU719"
"4851","SNU719"
"4852","SNU719"
"4853","SNU719"
"4854","SNU719"
"4855","SNU719"
"4856","NCC24"
"4857","SNU719"
"4858","SNU719"
"4859","SNU719"
"4860","NCC24"
"4861","SNU719"
"4862","NCC24"
"4863","NCC24"
"4864","NCC24"
"4865","SNU719"
"4866","SNU719"
"4867","SNU719"
"4868","SNU719"
"4869","NCC24"
"4870","SNU719"
"4871","SNU719"
"4872","SNU719"
"4873","SNU719"
"4874","NCC24"
"4875","NCC24"
"4876","SNU719"
"4877","SNU719"
"4878","SNU719"
"4879","SNU719"
"4880","SNU719"
"4881","SNU719"
"4882","SNU719"
"4883","NCC24"
"4884","SNU719"
"4885","NCC24"
"4886","SNU719"
"4887","SNU719"
"4888","NCC24"
"4889","SNU719"
"4890","NCC24"
"4891","SNU719"
"4892","NCC24"
"4893","SNU719"
"4894","SNU719"
"4895","NCC24"
"4896","SNU719"
"4897","SNU719"
"4898","SNU719"
"4899","SNU719"
"4900","SNU719"
"4901","SNU719"
"4902","SNU719"
"4903","SNU719"
"4904","NCC24"
"4905","SNU719"
"4906","SNU719"
"4907","SNU719"
"4908","SNU719"
"4909","SNU719"
"4910","SNU719"
"4911","SNU719"
"4912","NCC24"
"4913","SNU719"
"4914","SNU719"
"4915","NCC24"
"4916","SNU719"
"4917","SNU719"
"4918","SNU719"
"4919","SNU719"
"4920","NCC24"
"4921","NCC24"
"4922","SNU719"
"4923","SNU719"
"4924","SNU719"
"4925","NCC24"
"4926","NCC24"
"4927","SNU719"
"4928","SNU719"
"4929","SNU719"
"4930","SNU719"
"4931","NCC24"
"4932","SNU719"
"4933","SNU719"
"4934","SNU719"
"4935","NCC24"
"4936","NCC24"
"4937","SNU719"
"4938","NCC24"
"4939","SNU719"
"4940","SNU719"
"4941","SNU719"
"4942","SNU719"
"4943","SNU719"
"4944","NCC24"
"4945","NCC24"
"4946","SNU719"
"4947","SNU719"
"4948","SNU719"
"4949","NCC24"
"4950","SNU719"
"4951","SNU719"
"4952","SNU719"
"4953","SNU719"
"4954","SNU719"
"4955","NCC24"
"4956","NCC24"
"4957","NCC24"
"4958","SNU719"
"4959","NCC24"
"4960","SNU719"
"4961","SNU719"
"4962","NCC24"
"4963","SNU719"
"4964","NCC24"
"4965","NCC24"
"4966","SNU719"
"4967","SNU719"
"4968","NCC24"
"4969","NCC24"
"4970","SNU719"
"4971","SNU719"
"4972","SNU719"
"4973","NCC24"
"4974","SNU719"
"4975","NCC24"
"4976","SNU719"
"4977","SNU719"
"4978","SNU719"
"4979","SNU719"
"4980","SNU719"
"4981","SNU719"
"4982","SNU719"
"4983","SNU719"
"4984","SNU719"
"4985","SNU719"
"4986","SNU719"
"4987","NCC24"
"4988","SNU719"
"4989","NCC24"
"4990","NCC24"
"4991","SNU719"
"4992","NCC24"
"4993","SNU719"
"4994","SNU719"
"4995","SNU719"
"4996","SNU719"
"4997","SNU719"
"4998","SNU719"
"4999","SNU719"
"5000","SNU719"
"5001","SNU719"
"5002","SNU719"
"5003","SNU719"
"5004","NCC24"
"5005","SNU719"
"5006","SNU719"
"5007","SNU719"
"5008","NCC24"
"5009","NCC24"
"5010","NCC24"
"5011","SNU719"
"5012","SNU719"
"5013","SNU719"
"5014","SNU719"
"5015","SNU719"
"5016","SNU719"
"5017","SNU719"
"5018","SNU719"
"5019","SNU719"
"5020","NCC24"
"5021","SNU719"
"5022","NCC24"
"5023","SNU719"
"5024","SNU719"
"5025","SNU719"
"5026","NCC24"
"5027","SNU719"
"5028","SNU719"
"5029","SNU719"
"5030","NCC24"
"5031","SNU719"
"5032","NCC24"
"5033","NCC24"
"5034","SNU719"
"5035","NCC24"
"5036","NCC24"
"5037","SNU719"
"5038","SNU719"
"5039","SNU719"
"5040","NCC24"
"5041","SNU719"
"5042","SNU719"
"5043","NCC24"
"5044","SNU719"
"5045","SNU719"
"5046","SNU719"
"5047","SNU719"
"5048","SNU719"
"5049","SNU719"
"5050","NCC24"
"5051","NCC24"
"5052","SNU719"
"5053","SNU719"
"5054","NCC24"
"5055","SNU719"
"5056","SNU719"
"5057","SNU719"
"5058","SNU719"
"5059","NCC24"
"5060","SNU719"
"5061","NCC24"
"5062","SNU719"
"5063","SNU719"
"5064","SNU719"
"5065","SNU719"
"5066","NCC24"
"5067","SNU719"
"5068","SNU719"
"5069","NCC24"
"5070","SNU719"
"5071","NCC24"
"5072","NCC24"
"5073","SNU719"
"5074","SNU719"
"5075","SNU719"
"5076","SNU719"
"5077","NCC24"
"5078","SNU719"
"5079","NCC24"
"5080","SNU719"
"5081","NCC24"
"5082","SNU719"
"5083","SNU719"
"5084","SNU719"
"5085","SNU719"
"5086","SNU719"
"5087","SNU719"
"5088","NCC24"
"5089","NCC24"
"5090","SNU719"
"5091","SNU719"
"5092","SNU719"
"5093","SNU719"
"5094","SNU719"
"5095","NCC24"
"5096","SNU719"
"5097","SNU719"
"5098","SNU719"
"5099","SNU719"
"5100","SNU719"
"5101","SNU719"
"5102","NCC24"
"5103","SNU719"
"5104","SNU719"
"5105","SNU719"
"5106","SNU719"
"5107","SNU719"
"5108","SNU719"
"5109","NCC24"
"5110","NCC24"
"5111","NCC24"
"5112","SNU719"
"5113","SNU719"
"5114","SNU719"
"5115","SNU719"
"5116","NCC24"
"5117","NCC24"
"5118","NCC24"
"5119","SNU719"
"5120","SNU719"
"5121","NCC24"
"5122","NCC24"
"5123","NCC24"
"5124","SNU719"
"5125","SNU719"
"5126","SNU719"
"5127","SNU719"
"5128","SNU719"
"5129","NCC24"
"5130","SNU719"
"5131","NCC24"
"5132","NCC24"
"5133","SNU719"
"5134","SNU719"
"5135","NCC24"
"5136","SNU719"
"5137","SNU719"
"5138","SNU719"
"5139","NCC24"
"5140","NCC24"
"5141","SNU719"
"5142","NCC24"
"5143","SNU719"
"5144","SNU719"
"5145","SNU719"
"5146","SNU719"
"5147","NCC24"
"5148","SNU719"
"5149","SNU719"
"5150","SNU719"
"5151","SNU719"
"5152","NCC24"
"5153","SNU719"
"5154","SNU719"
"5155","SNU719"
"5156","SNU719"
"5157","SNU719"
"5158","NCC24"
"5159","NCC24"
"5160","NCC24"
"5161","SNU719"
"5162","NCC24"
"5163","NCC24"
"5164","SNU719"
"5165","SNU719"
"5166","SNU719"
"5167","NCC24"
"5168","SNU719"
"5169","SNU719"
"5170","SNU719"
"5171","SNU719"
"5172","SNU719"
"5173","NCC24"
"5174","SNU719"
"5175","SNU719"
"5176","SNU719"
"5177","SNU719"
"5178","NCC24"
"5179","SNU719"
"5180","NCC24"
"5181","NCC24"
"5182","SNU719"
"5183","SNU719"
"5184","SNU719"
"5185","SNU719"
"5186","NCC24"
"5187","SNU719"
"5188","SNU719"
"5189","NCC24"
"5190","SNU719"
"5191","SNU719"
"5192","SNU719"
"5193","NCC24"
"5194","SNU719"
"5195","SNU719"
"5196","NCC24"
"5197","NCC24"
"5198","SNU719"
"5199","SNU719"
"5200","NCC24"
"5201","SNU719"
"5202","SNU719"
"5203","NCC24"
"5204","NCC24"
"5205","SNU719"
"5206","NCC24"
"5207","NCC24"
"5208","SNU719"
"5209","NCC24"
"5210","SNU719"
"5211","SNU719"
"5212","SNU719"
"5213","NCC24"
"5214","SNU719"
"5215","SNU719"
"5216","SNU719"
"5217","NCC24"
"5218","SNU719"
"5219","SNU719"
"5220","NCC24"
"5221","SNU719"
"5222","SNU719"
"5223","SNU719"
"5224","NCC24"
"5225","SNU719"
"5226","SNU719"
"5227","SNU719"
"5228","NCC24"
"5229","NCC24"
"5230","SNU719"
"5231","SNU719"
"5232","SNU719"
"5233","SNU719"
"5234","NCC24"
"5235","SNU719"
"5236","NCC24"
"5237","SNU719"
"5238","NCC24"
"5239","SNU719"
"5240","NCC24"
"5241","SNU719"
"5242","NCC24"
"5243","NCC24"
"5244","SNU719"
"5245","SNU719"
"5246","SNU719"
"5247","NCC24"
"5248","NCC24"
"5249","SNU719"
"5250","SNU719"
"5251","SNU719"
"5252","SNU719"
"5253","NCC24"
"5254","NCC24"
"5255","SNU719"
"5256","SNU719"
"5257","NCC24"
"5258","SNU719"
"5259","SNU719"
"5260","SNU719"
"5261","SNU719"
"5262","NCC24"
"5263","SNU719"
"5264","NCC24"
"5265","SNU719"
"5266","SNU719"
"5267","NCC24"
"5268","SNU719"
"5269","SNU719"
"5270","SNU719"
"5271","SNU719"
"5272","NCC24"
"5273","NCC24"
"5274","SNU719"
"5275","SNU719"
"5276","NCC24"
"5277","SNU719"
"5278","SNU719"
"5279","SNU719"
"5280","SNU719"
"5281","SNU719"
"5282","NCC24"
"5283","SNU719"
"5284","SNU719"
"5285","NCC24"
"5286","SNU719"
"5287","SNU719"
"5288","NCC24"
"5289","NCC24"
"5290","SNU719"
"5291","SNU719"
"5292","NCC24"
"5293","SNU719"
"5294","SNU719"
"5295","SNU719"
"5296","SNU719"
"5297","SNU719"
"5298","SNU719"
"5299","SNU719"
"5300","SNU719"
"5301","SNU719"
"5302","SNU719"
"5303","NCC24"
"5304","NCC24"
"5305","SNU719"
"5306","SNU719"
"5307","SNU719"
"5308","SNU719"
"5309","SNU719"
"5310","SNU719"
"5311","SNU719"
"5312","SNU719"
"5313","SNU719"
"5314","SNU719"
"5315","SNU719"
"5316","SNU719"
"5317","SNU719"
"5318","NCC24"
"5319","SNU719"
"5320","SNU719"
"5321","SNU719"
"5322","SNU719"
"5323","SNU719"
"5324","NCC24"
"5325","SNU719"
"5326","SNU719"
"5327","SNU719"
"5328","SNU719"
"5329","SNU719"
"5330","SNU719"
"5331","SNU719"
"5332","SNU719"
"5333","NCC24"
"5334","SNU719"
"5335","NCC24"
"5336","SNU719"
"5337","NCC24"
"5338","NCC24"
"5339","NCC24"
"5340","SNU719"
"5341","NCC24"
"5342","SNU719"
"5343","NCC24"
"5344","SNU719"
"5345","SNU719"
"5346","NCC24"
"5347","SNU719"
"5348","NCC24"
"5349","NCC24"
"5350","SNU719"
"5351","SNU719"
"5352","SNU719"
"5353","SNU719"
"5354","SNU719"
"5355","NCC24"
"5356","SNU719"
"5357","NCC24"
"5358","NCC24"
"5359","SNU719"
"5360","SNU719"
"5361","NCC24"
"5362","NCC24"
"5363","NCC24"
"5364","SNU719"
"5365","SNU719"
"5366","SNU719"
"5367","NCC24"
"5368","NCC24"
"5369","SNU719"
"5370","SNU719"
"5371","SNU719"
"5372","SNU719"
"5373","SNU719"
"5374","SNU719"
"5375","SNU719"
"5376","SNU719"
"5377","SNU719"
"5378","SNU719"
"5379","NCC24"
"5380","SNU719"
"5381","SNU719"
"5382","SNU719"
"5383","SNU719"
"5384","SNU719"
"5385","NCC24"
"5386","NCC24"
"5387","SNU719"
"5388","NCC24"
"5389","SNU719"
"5390","SNU719"
"5391","SNU719"
"5392","SNU719"
"5393","SNU719"
"5394","SNU719"
"5395","SNU719"
"5396","NCC24"
"5397","SNU719"
"5398","SNU719"
"5399","SNU719"
"5400","SNU719"
"5401","SNU719"
"5402","NCC24"
"5403","SNU719"
"5404","NCC24"
"5405","SNU719"
"5406","SNU719"
"5407","SNU719"
"5408","SNU719"
"5409","SNU719"
"5410","NCC24"
"5411","SNU719"
"5412","SNU719"
"5413","SNU719"
"5414","SNU719"
"5415","NCC24"
"5416","NCC24"
"5417","NCC24"
"5418","NCC24"
"5419","SNU719"
"5420","SNU719"
"5421","SNU719"
"5422","SNU719"
"5423","SNU719"
"5424","SNU719"
"5425","SNU719"
"5426","SNU719"
"5427","SNU719"
"5428","SNU719"
"5429","NCC24"
"5430","NCC24"
"5431","SNU719"
"5432","NCC24"
"5433","SNU719"
"5434","SNU719"
"5435","SNU719"
"5436","SNU719"
"5437","SNU719"
"5438","SNU719"
"5439","SNU719"
"5440","NCC24"
"5441","SNU719"
"5442","SNU719"
"5443","SNU719"
"5444","SNU719"
"5445","SNU719"
"5446","NCC24"
"5447","SNU719"
"5448","NCC24"
"5449","NCC24"
"5450","SNU719"
"5451","NCC24"
"5452","SNU719"
"5453","SNU719"
"5454","NCC24"
"5455","NCC24"
"5456","SNU719"
"5457","SNU719"
"5458","SNU719"
"5459","SNU719"
"5460","NCC24"
"5461","SNU719"
"5462","SNU719"
"5463","SNU719"
"5464","NCC24"
"5465","NCC24"
"5466","SNU719"
"5467","SNU719"
"5468","SNU719"
"5469","NCC24"
"5470","SNU719"
"5471","NCC24"
"5472","SNU719"
"5473","NCC24"
"5474","SNU719"
"5475","SNU719"
"5476","SNU719"
"5477","NCC24"
"5478","SNU719"
"5479","SNU719"
"5480","NCC24"
"5481","SNU719"
"5482","SNU719"
"5483","SNU719"
"5484","SNU719"
"5485","NCC24"
"5486","SNU719"
"5487","SNU719"
"5488","NCC24"
"5489","NCC24"
"5490","SNU719"
"5491","NCC24"
"5492","SNU719"
"5493","SNU719"
"5494","NCC24"
"5495","SNU719"
"5496","SNU719"
"5497","SNU719"
"5498","NCC24"
"5499","SNU719"
"5500","NCC24"
"5501","SNU719"
"5502","SNU719"
"5503","SNU719"
"5504","NCC24"
"5505","SNU719"
"5506","SNU719"
"5507","SNU719"
"5508","SNU719"
"5509","NCC24"
"5510","NCC24"
"5511","SNU719"
"5512","SNU719"
"5513","SNU719"
"5514","SNU719"
"5515","NCC24"
"5516","SNU719"
"5517","SNU719"
"5518","SNU719"
"5519","NCC24"
"5520","SNU719"
"5521","NCC24"
"5522","SNU719"
"5523","SNU719"
"5524","SNU719"
"5525","SNU719"
"5526","NCC24"
"5527","NCC24"
"5528","SNU719"
"5529","SNU719"
"5530","NCC24"
"5531","NCC24"
"5532","SNU719"
"5533","SNU719"
"5534","NCC24"
"5535","SNU719"
"5536","NCC24"
"5537","SNU719"
"5538","SNU719"
"5539","SNU719"
"5540","NCC24"
"5541","SNU719"
"5542","NCC24"
"5543","NCC24"
"5544","SNU719"
"5545","SNU719"
"5546","SNU719"
"5547","SNU719"
"5548","SNU719"
"5549","SNU719"
"5550","SNU719"
"5551","SNU719"
"5552","SNU719"
"5553","NCC24"
"5554","NCC24"
"5555","NCC24"
"5556","SNU719"
"5557","SNU719"
"5558","SNU719"
"5559","NCC24"
"5560","NCC24"
"5561","SNU719"
"5562","SNU719"
"5563","SNU719"
"5564","SNU719"
"5565","SNU719"
"5566","SNU719"
"5567","SNU719"
"5568","SNU719"
"5569","SNU719"
"5570","SNU719"
"5571","NCC24"
"5572","SNU719"
"5573","SNU719"
"5574","NCC24"
"5575","SNU719"
"5576","SNU719"
"5577","SNU719"
"5578","SNU719"
"5579","NCC24"
"5580","SNU719"
"5581","NCC24"
"5582","SNU719"
"5583","NCC24"
"5584","NCC24"
"5585","SNU719"
"5586","NCC24"
"5587","NCC24"
"5588","NCC24"
"5589","SNU719"
"5590","SNU719"
"5591","SNU719"
"5592","SNU719"
"5593","SNU719"
"5594","NCC24"
"5595","NCC24"
"5596","SNU719"
"5597","SNU719"
"5598","NCC24"
"5599","SNU719"
"5600","SNU719"
"5601","NCC24"
"5602","SNU719"
"5603","NCC24"
"5604","SNU719"
"5605","NCC24"
"5606","SNU719"
"5607","SNU719"
"5608","SNU719"
"5609","SNU719"
"5610","SNU719"
"5611","NCC24"
"5612","SNU719"
"5613","NCC24"
"5614","SNU719"
"5615","NCC24"
"5616","SNU719"
"5617","SNU719"
"5618","NCC24"
"5619","NCC24"
"5620","NCC24"
"5621","SNU719"
"5622","SNU719"
"5623","SNU719"
"5624","NCC24"
"5625","SNU719"
"5626","SNU719"
"5627","SNU719"
"5628","SNU719"
"5629","NCC24"
"5630","NCC24"
"5631","SNU719"
"5632","SNU719"
"5633","SNU719"
"5634","NCC24"
"5635","SNU719"
"5636","NCC24"
"5637","SNU719"
"5638","SNU719"
"5639","SNU719"
"5640","NCC24"
"5641","SNU719"
"5642","SNU719"
"5643","SNU719"
"5644","NCC24"
"5645","SNU719"
"5646","NCC24"
"5647","NCC24"
"5648","NCC24"
"5649","SNU719"
"5650","SNU719"
"5651","NCC24"
"5652","SNU719"
"5653","SNU719"
"5654","SNU719"
"5655","SNU719"
"5656","SNU719"
"5657","NCC24"
"5658","SNU719"
"5659","SNU719"
"5660","SNU719"
"5661","NCC24"
"5662","SNU719"
"5663","SNU719"
"5664","SNU719"
"5665","NCC24"
"5666","NCC24"
"5667","SNU719"
"5668","SNU719"
"5669","SNU719"
"5670","SNU719"
"5671","NCC24"
"5672","SNU719"
"5673","SNU719"
"5674","SNU719"
"5675","SNU719"
"5676","NCC24"
"5677","NCC24"
"5678","NCC24"
"5679","SNU719"
"5680","SNU719"
"5681","NCC24"
"5682","NCC24"
"5683","SNU719"
"5684","SNU719"
"5685","SNU719"
"5686","NCC24"
"5687","SNU719"
"5688","NCC24"
"5689","NCC24"
"5690","NCC24"
"5691","NCC24"
"5692","SNU719"
"5693","SNU719"
